start,end,today,note,org,org_other,org_base_reach,org_base_other,state,county,location_label,marketplace,direct,direct_gps,_direct_gps_latitude,_direct_gps_longitude,_direct_gps_altitude,_direct_gps_precision,direct_gps_latitude,direct_gps_longitude,indirect_gps_note,indirect_gps_latitude,indirect_gps_longitude,indirect_gps_check,indirect_gps_precision,indirect_gps_settlement,coordinates,lat,lon,type,size,wholesaler,marketday,marketday_when,marketday_when.dont_know,marketday_when.Monday,marketday_when.Tuesday,marketday_when.Wednesday,marketday_when.Thursday,marketday_when.Friday,marketday_when.Saturday,marketday_when.Sunday,currency,currency.dont_know,currency.SSP,currency.SDG,currency.ETB,currency.UGX,currency.KES,currency.CDF,currency.XAF,transport,transport.dont_know,transport.truck,transport.car,transport.boda,transport.bicycle,transport.tractor,transport.boat,transport.canoe,transport.airplane,transport.donkey,transport.people,transport.other,transport_other,availability_food,availability_food.dont_know,availability_food.none,availability_food.cereals,availability_food.pulses,availability_food.sugar,availability_food.cooking_oil,availability_food.vegetables,availability_food.fruit,availability_food.meat,availability_food.fish,availability_food.milk,availability_food.wild,availability_nfi,availability_nfi.dont_know,availability_nfi.none,availability_nfi.wash,availability_nfi.cooking,availability_nfi.firewood_charcoal,availability_nfi.tools,availability_nfi.seeds,availability_nfi.livestock,availability_nfi.construction,availability_nfi.clothing,availability_nfi.fuel,availability_nfi.medicine,availability_nfi.phone_credit,functionality_wet,score,comments,_id,_uuid,_submission_time,_validation_status,_index,Currently functional,Dot size,supply.dry,supply.dry.1,supply.dry.2,supply.dry.3,supply.wet,supply.wet.1,supply.wet.2,supply.wet.3,size_dry,size_wet
2020-01-13T10:45:10.366+03,2020-01-13T10:54:26.062+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Bagugu,Bagugu market,no,,,,,,,,,4.59133,27.82856,yes,rough_estimate,KpatuoNzara,"4.59133, 27.82856",4.59133,27.82856,mobile,51_100,yes,yes,Tuesday Thursday,0,0,1,0,1,0,0,0,SSP CDF,0,1,0,0,0,0,1,0,car boda bicycle people,0,0,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking tools seeds livestock construction clothing fuel medicine,0,0,1,1,0,1,1,1,1,1,1,1,0,yes,relatively_sure,,80764640,584637ae-0ff0-454f-b53f-6a3e2820ddbf,2020-01-13T09:11:53,,683,,1.5,"DRC, Yambio, Nzara",DRC,Yambio,Nzara,"DRC, Yambio, Nzara",DRC,Yambio,Nzara,,
2020-01-13T11:14:36.263+03,2020-01-13T11:19:35.401+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Bakpara,Bakpara market,no,,,,,,,,,4.57107,28.25688,yes,exact,BuremangaNzara,"4.57107, 28.25688",4.57107,28.25688,mobile,1_15,no,yes,Tuesday Thursday Saturday,0,0,1,0,1,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_reduced,relatively_sure,,80764674,594c51de-57d6-494c-aa4f-99624023e70a,2020-01-13T09:12:01,,687,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T10:31:53.143+03,2020-01-13T10:37:10.362+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Basukangbi,Basukangbi market,no,,,,,,,,,4.685,28.05763,yes,not_precise,MakorogboNzara,"4.68500, 28.05763",4.685,28.05763,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,relatively_sure,,80764616,b6a541cf-2293-46d3-a36f-c76b6962c39e,2020-01-13T09:11:47,,681,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T10:26:26.993+03,2020-01-13T10:31:50.093+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Dingapai centre,Dingapai market,no,,,,,,,,,4.59813,28.18738,yes,not_precise,DiafuroNzara,"4.59813, 28.18738",4.59813,28.18738,mobile,1_15,no,yes,Tuesday Thursday,0,0,1,0,1,0,0,0,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,relatively_sure,,80764611,009bfe70-4c71-4b7e-b705-5edf9b392c01,2020-01-13T09:11:46,,680,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T10:06:12.470+03,2020-01-13T10:14:56.158+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Kapoita,Kapoita market,no,,,,,,,,,4.62546,28.23297,yes,exact,Aruba_LineNzara,"4.62546, 28.23297",4.62546,28.23297,mobile,1_15,no,yes,Tuesday Thursday Saturday,0,0,1,0,1,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes,relatively_sure,,80764579,974bade2-2821-469e-8313-e6766742cf7d,2020-01-13T09:11:36,,677,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T09:52:12.388+03,2020-01-13T09:59:15.947+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Kpasua,Kpasua market,no,,,,,,,,,4.73655,28.19651,yes,not_precise,Magida_1Nzara,"4.73655, 28.19651",4.73655,28.19651,mobile,1_15,no,yes,Wednesday Saturday Sunday,0,0,0,1,0,0,1,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_reduced,very_sure,,80764570,cecf6ce9-24c1-4f66-84b5-c5859bcb7cb2,2020-01-13T09:11:33,,675,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T10:37:13.972+03,2020-01-13T10:45:05.529+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Kpatuo,Kpatuo market,no,,,,,,,,,4.61975,27.88447,yes,not_precise,BomaNzara,"4.61975, 27.88447",4.61975,27.88447,mobile,1_15,no,yes,Tuesday Saturday,0,0,1,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock fuel,0,0,1,0,0,0,1,1,0,0,1,0,0,yes_limited,relatively_sure,,80764634,b5f6bdae-138d-4635-8633-45a5f82d1f5c,2020-01-13T09:11:51,,682,,0.75,"DRC, Nzara",DRC,Nzara,,"DRC, Nzara",DRC,Nzara,,,
2020-01-13T11:09:03.261+03,2020-01-13T11:14:33.042+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Mabenge,Mabenge market,no,,,,,,,,,4.6601,28.26185,yes,exact,Nazireagbe_1Nzara,"4.66010, 28.26185",4.6601,28.26185,mobile,1_15,no,yes,Tuesday Sunday,0,0,1,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds,0,0,1,0,0,0,1,0,0,0,0,0,0,yes_reduced,relatively_sure,,80764671,aff9b426-3d2d-4301-9b44-d6be96bdbff4,2020-01-13T09:12:00,,686,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T11:51:56.333+03,2020-01-13T11:56:27.750+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Makpandu,Makpandu market,no,,,,,,,,,4.66887,28.3089,yes,exact,NamukuruNzara,"4.66887, 28.30890",4.66887,28.3089,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock fuel,0,0,1,0,0,0,1,1,0,0,1,0,0,yes_reduced,relatively_sure,,80764708,b3fa8119-ac90-4aa1-ae7f-068c1c3e885a,2020-01-13T09:12:12,,691,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T11:56:31.651+03,2020-01-13T12:02:25.512+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Maziazia,Maziazia market,no,,,,,,,,,4.69173,28.25892,yes,exact,NamaikuNzara,"4.69173, 28.25892",4.69173,28.25892,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses vegetables fruit meat wild,0,0,1,1,0,0,1,1,1,0,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,relatively_sure,,80764724,41a57abc-330e-4142-ab6f-2cf9d5b5ff0d,2020-01-13T09:12:16,,692,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T10:21:05.702+03,2020-01-13T10:26:24.412+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Mbamu centre,Mbamu market,no,,,,,,,,,4.66539,28.07531,yes,rough_estimate,MangurengureNzara,"4.66539, 28.07531",4.66539,28.07531,mobile,1_15,no,yes,Saturday Sunday,0,0,0,0,0,0,1,1,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock fuel,0,0,1,0,0,0,1,1,0,0,1,0,0,yes_reduced,relatively_sure,,80764595,992cdeff-984d-47ab-8482-5257b7a3a7f6,2020-01-13T09:11:41,,679,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T10:54:29.243+03,2020-01-13T11:00:23.593+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Nakpazigi,Nakpazigi market,no,,,,,,,,,4.67279,28.18228,yes,exact,NasoroNzara,"4.67279, 28.18228",4.67279,28.18228,mobile,1_15,no,yes,Tuesday Saturday,0,0,1,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_limited,relatively_sure,,80764656,6825289a-5a43-4929-90d0-19b30d4155c9,2020-01-13T09:11:57,,684,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T09:47:47.769+03,2020-01-13T09:52:09.204+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Namaiku,Namaiku market,no,,,,,,,,,4.68301,28.22852,yes,exact,AngbongonyoroNzara,"4.68301, 28.22852",4.68301,28.22852,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock clothing fuel,0,0,1,0,0,0,1,1,0,1,1,0,0,yes,very_sure,,80764562,a29d36ca-ef60-41c0-b77f-b2528c94cb8e,2020-01-13T09:11:30,,674,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T10:14:59.398+03,2020-01-13T10:21:01.871+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Nangbimo,Nangbimo market,no,,,,,,,,,4.62481,28.19274,yes,rough_estimate,KapoitaNzara,"4.62481, 28.19274",4.62481,28.19274,mobile,1_15,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_reduced,relatively_sure,,80764592,16105795-a9f5-424c-8956-2efad7792fb8,2020-01-13T09:11:39,,678,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T09:31:56.324+03,2020-01-13T09:40:29.949+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Nzara Town,Nzara market,no,,,,,,,,,4.64993,28.25758,yes,exact,KonyokonyoNzara,"4.64993, 28.25758",4.64993,28.25758,permanent,101_200,yes,yes,Tuesday Thursday Saturday,0,0,1,0,1,0,1,0,SSP,0,1,0,0,0,0,0,0,truck car boda bicycle people,0,1,1,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking firewood_charcoal tools seeds livestock construction clothing fuel medicine phone_credit,0,0,1,1,1,1,1,1,1,1,1,1,1,yes,very_sure,,80764550,0afbe468-8e41-46de-90fd-2aad9674031f,2020-01-13T09:11:26,,672,,2,"Yambio, Uganda",Yambio,Uganda,,"Yambio, Uganda",Yambio,Uganda,,,
2020-01-13T12:12:22.503+03,2020-01-13T12:23:15.448+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Nzara Town,Hai Salaam market,no,,,,,,,,,4.63863,28.24172,yes,not_precise,Hai_E_typeNzara,"4.63863, 28.24172",4.63863,28.24172,permanent,1_15,no,yes,Saturday,0,0,0,0,0,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit wild,0,0,1,1,1,1,1,1,0,0,0,1,wash firewood_charcoal seeds fuel phone_credit,0,0,1,0,1,0,1,0,0,0,1,0,1,yes,very_sure,This marketiscloser to Nzara hospital,80766714,e4b35313-1e68-4307-afa9-9140ef86c45f,2020-01-13T09:30:03,,695,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T09:59:21.025+03,2020-01-13T10:06:06.438+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Ringasi,Ringasi market,no,,,,,,,,,4.92272,28.17957,yes,exact,NayureNzara,"4.92272, 28.17957",4.92272,28.17957,mobile,16_50,no,yes,Wednesday Saturday,0,0,0,1,0,0,1,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock clothing fuel,0,0,1,0,0,0,1,1,0,1,1,0,0,yes_reduced,relatively_sure,,80764574,268e8b37-8934-41fd-8035-ffc044beb2cb,2020-01-13T09:11:34,,676,,1.25,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T12:02:34.925+03,2020-01-13T12:09:04.176+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Saba Mile,Saba Mile market,no,,,,,,,,,4.7313,28.20612,yes,not_precise,NambiaNzara,"4.73130, 28.20612",4.7313,28.20612,mobile,1_15,no,yes,Sunday,0,0,0,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat wild,0,0,1,1,1,1,1,1,1,0,0,1,wash seeds livestock fuel,0,0,1,0,0,0,1,1,0,0,1,0,0,yes_limited,relatively_sure,,80764731,846cbba3-f1c4-465d-bff3-4729b7c1b515,2020-01-13T09:12:18,,693,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T11:19:38.811+03,2020-01-13T11:26:00.249+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Sakure,Sakure market,no,,,,,,,,,4.40131,28.20844,yes,exact,Lani_AdibaNzara,"4.40131, 28.20844",4.40131,28.20844,mobile,51_100,yes,yes,Friday,0,0,0,0,0,1,0,0,SSP,0,1,0,0,0,0,0,0,car boda bicycle,0,0,1,1,1,0,0,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash cooking tools seeds livestock construction clothing fuel medicine,0,0,1,1,0,1,1,1,1,1,1,1,0,yes,very_sure,,80764693,3d186672-6022-4f6b-945f-d435b01b663b,2020-01-13T09:12:08,,688,,1.5,"Nzara,Yambio, DRC",Nzara,Yambio,DRC,"Nzara,Yambio, DRC",Nzara,Yambio,DRC,,
2020-01-13T11:00:26.744+03,2020-01-13T11:09:00.366+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Sangua,Sangua market,no,,,,,,,,,4.63091,28.13222,yes,exact,NamorongbitiNzara,"4.63091, 28.13222",4.63091,28.13222,mobile,1_15,no,yes,Tuesday Sunday,0,0,1,0,0,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes,very_sure,,80764665,39bb0ff8-fa64-4300-b733-3b4781fbcaef,2020-01-13T09:11:59,,685,,0.75,Nzara,Nzara,,,Nzara,Nzara,,,,
2020-01-13T09:40:34.439+03,2020-01-13T09:47:44.281+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Sugu Nadia,Sugu Nadia market,no,,,,,,,,,4.66315,28.24649,yes,exact,Nazireagbe_2Nzara,"4.66315, 28.24649",4.66315,28.24649,mobile,1_15,no,yes,Tuesday Thursday Saturday,0,0,1,0,1,0,1,0,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit fish wild,0,0,1,1,1,1,1,1,0,1,0,1,wash seeds,0,0,1,0,0,0,1,0,0,0,0,0,0,yes_reduced,relatively_sure,,80764555,176ca074-f98b-4cfe-9f99-4908ee505d62,2020-01-13T09:11:27,,673,,0.75,"Nzara, Yambio",Nzara,Yambio,,"Nzara, Yambio",Nzara,Yambio,,,
2020-01-13T11:26:03.383+03,2020-01-13T11:33:25.532+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Yabongo centre,Yabongo market,no,,,,,,,,,4.6799,28.30519,yes,exact,NamukuruNzara,"4.67990, 28.30519",4.6799,28.30519,mobile,1_15,no,yes,Tuesday Thursday Saturday,0,0,1,0,1,0,1,0,SSP,0,1,0,0,0,0,0,0,bicycle people,0,0,0,0,1,0,0,0,0,0,1,0,,cereals pulses cooking_oil vegetables fruit meat fish wild,0,0,1,1,0,1,1,1,1,1,0,1,wash seeds livestock,0,0,1,0,0,0,1,1,0,0,0,0,0,yes_reduced,relatively_sure,,80764698,d4bc46a2-9b3a-42af-bdf5-b7b6f9df6e3a,2020-01-13T09:12:10,,689,,0.75,"Yambio, Nzara",Yambio,Nzara,,"Yambio, Nzara",Yambio,Nzara,,,
2020-01-13T11:44:38.380+03,2020-01-13T11:51:51.730+03,2020-01-13,,reach,,Yambio,,WesternEquatoria,Nzara,Yabua,Yabua market,no,,,,,,,,,4.61603,28.28637,yes,exact,YabuaNzara,"4.61603, 28.28637",4.61603,28.28637,mobile,16_50,no,yes,Tuesday Thursday Sunday,0,0,1,0,1,0,0,1,SSP,0,1,0,0,0,0,0,0,boda bicycle people,0,0,0,1,1,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil vegetables fruit meat fish wild,0,0,1,1,1,1,1,1,1,1,0,1,wash seeds livestock clothing fuel,0,0,1,0,0,0,1,1,0,1,1,0,0,yes,very_sure,,80764704,ecba85c2-3f4f-4948-95ff-f981d65cad0f,2020-01-13T09:12:11,,690,,1.25,"Yambio, Nzara",Yambio,Nzara,,"Yambio, Nzara",Yambio,Nzara,,,
2020-01-10T10:08:05.830+03,2020-01-10T10:20:04.411+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Ganyliel,Dhorchiengpear market,no,,,,,,,,,7.39117,30.47021,yes,exact,ThiilPanyijiar,"7.39117, 30.47021",7.39117,30.47021,permanent,201_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat canoe,0,0,0,0,0,0,1,1,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk,0,0,1,1,1,1,1,0,1,1,1,0,wash cooking firewood_charcoal seeds livestock construction clothing medicine,0,0,1,1,1,0,1,1,1,1,0,1,0,yes,very_sure,None,80513143,fcf7a29f-7f37-4c2c-b318-4104a931ab25,2020-01-10T13:05:26,,302,,2.5,Taiyar,Taiyar,,,Taiyar,Taiyar,,,,
2020-01-10T10:39:16.933+03,2020-01-10T10:46:56.631+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Ganyliel,Ganyliel market,no,,,,,,,,,7.40332,30.47184,yes,exact,PanhialPanyijiar,"7.40332, 30.47184",7.40332,30.47184,permanent,51_100,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat,0,0,0,0,0,0,1,0,0,0,0,0,,cereals pulses sugar cooking_oil vegetables fruit fish milk wild,0,0,1,1,1,1,1,1,0,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing medicine,0,0,1,1,1,1,1,1,1,1,0,1,0,yes,very_sure,,80513294,306d05ca-dae1-4cdf-ba75-346293cfb4d3,2020-01-10T13:06:18,,312,,1.5,Juba,Juba,,,Juba,Juba,,,,
2020-01-10T11:28:06.592+03,2020-01-10T11:33:46.817+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Jiech,Jiech market ,no,,,,,,,,,7.4115,30.3957,yes,not_precise,WichwangPanyijiar,"7.4115, 30.3957",7.4115,30.3957,permanent,16_50,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,people,0,0,0,0,0,0,0,0,0,0,1,0,,cereals pulses sugar cooking_oil milk wild,0,0,1,1,1,1,0,0,0,0,1,1,wash livestock,0,0,1,0,0,0,0,1,0,0,0,0,0,yes_limited,not_sure,None,80513314,c6c403ad-529c-4da4-a004-958640a4c01e,2020-01-10T13:06:22,,313,,1.25,"Ganyliel, Taiyar",Ganyliel,Taiyar,,"Ganyliel, Taiyar",Ganyliel,Taiyar,,,
2020-01-10T09:54:40.381+03,2020-01-10T10:10:32.540+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Kanynhial,Kanynhial market,no,,,,,,,,,7.77687,30.1172,yes,exact,GarPanyijiar,"7.77687, 30.11720",7.77687,30.1172,mobile,1_15,no,yes,Monday,0,1,0,0,0,0,0,0,SSP,0,1,0,0,0,0,0,0,people,0,0,0,0,0,0,0,0,0,0,1,0,,sugar cooking_oil vegetables fish milk,0,0,0,0,1,1,1,0,0,1,1,0,wash firewood_charcoal construction,0,0,1,0,1,0,0,0,1,0,0,0,0,yes_limited,relatively_sure,,80513097,e9725c56-8926-4454-a28b-50963ef822e9,2020-01-10T13:05:15,,299,,0.75,Tiek,Tiek,,,Tiek,Tiek,,,,
2020-01-10T15:45:30.593+03,2020-01-10T15:48:46.052+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Katieth,Katieth market,no,,,,,,,,,7.70883,30.25245,yes,exact,PantuakPanyijiar,"7.70883, 30.25245",7.70883,30.25245,permanent,above_500,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,boat canoe,0,0,0,0,0,0,1,1,0,0,0,0,,cereals pulses sugar cooking_oil vegetables meat fish milk wild,0,0,1,1,1,1,1,0,1,1,1,1,wash cooking firewood_charcoal tools seeds livestock construction clothing medicine,0,0,1,1,1,1,1,1,1,1,0,1,0,yes,very_sure,None,80513742,1af1e9fd-e4ef-48c8-afdf-55efd48449f8,2020-01-10T13:08:29,,344,,3,Tiek,Tiek,,,Tiek,Tiek,,,,
2020-01-10T10:47:07.497+03,2020-01-10T11:01:15.257+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Kol,Kol market,no,,,,,,,,,7.5991,30.256,yes,exact,WangyakaPanyijiar,"7.59910, 30.25600",7.5991,30.256,permanent,16_50,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,canoe,0,0,0,0,0,0,0,1,0,0,0,0,,cereals pulses sugar cooking_oil vegetables milk,0,0,1,1,1,1,1,0,0,0,1,0,wash cooking firewood_charcoal tools livestock clothing,0,0,1,1,1,1,0,1,0,1,0,0,0,yes,very_sure,Some items are not available there.,80513334,ee4c155d-3654-48a6-8390-de5bf86b9cd0,2020-01-10T13:06:27,,314,,1.25,Tiek,Tiek,,,Tiek,Tiek,,,,
2020-01-10T10:48:29.479+03:00,2020-01-10T11:19:52.961+03:00,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Kuernor,Kuernor market,no,,,,,,,,,7.6273,30.21577,yes,exact,PanyalaPanyijiar,"7.62730, 30.21577",7.6273,30.21577,mobile,1_15,yes,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,people,0,0,0,0,0,0,0,0,0,0,1,0,,cereals cooking_oil pulses sugar milk wild,0,0,1,1,1,1,0,0,0,0,1,1,firewood_charcoal wash,0,0,1,0,1,0,0,0,0,0,0,0,0,yes_reduced,very_sure,,80513905,af8cb5b2-83b0-4e81-bd97-8b1359a0fb8f,2020-01-10T13:09:31,,351,,0.75,Tiek,Tiek,,,Tiek,Tiek,,,,
2020-01-10T10:22:21.041+03,2020-01-10T10:29:39.345+03,2020-01-10,,reach,,Nyal,,Unity,Panyijiar,Liediet,Liediet market,no,,,,,,,,,7.46332,30.40122,yes,not_precise,PadiengPanyijiar,"7.46332, 30.40122",7.46332,30.40122,mobile,1_15,no,no,,,,,,,,,,SSP,0,1,0,0,0,0,0,0,people,0,0,0,0,0,0,0,0,0,0,1,0,,sugar cooking_oil fish wild,0,0,0,0,1,1,0,0,0,1,0,1,livestock,0,0,0,0,0,0,0,1,0,0,0,0,0,yes_limited,not_sure,None,80513161,be78fc0c-f92d-49b4-bdd5-1bbd00caca85,2020-01-10T13:05:33,,303,,0.75,Taiyar,Taiyar,,,Taiyar,Taiyar,,,,
